IP Address,HTTP Method,URL,Status Code,Anomaly
86.76.247.183,GET,/presentations/logstash-preso-1.0/plugin/markdown/markdown.js,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/Dreamhost_logo.svg,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/plugin/highlight/highlight.js,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/xkcd-perlswing-many.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/nagios-sms4.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/plugin/zoom-js/zoom.js,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/computer-keyboard-jacket.jpg,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/plugin/notes/notes.js,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/css/fonts/Roboto-Bold.ttf,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/css/fonts/Roboto-Regular.ttf,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/logstash-dreamhost-day.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/sad-medic.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/nagios-sms5.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/kibana-dashboard3.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/kibana-search.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/kibana-dashboard2.png,200,0
173.252.110.114,GET,/presentations/logstash-preso-1.0/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,206,0
173.252.110.119,GET,/presentations/logstash-preso-1.0/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,206,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/kibana-dashboard.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/simple-inputs.jpg,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/simple-inputs-filters.jpg,200,0
69.171.248.4,GET,/presentations/logstash-preso-1.0/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,206,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/simple-inputs-filters-outputs.jpg,200,0
69.171.248.3,GET,/presentations/logstash-preso-1.0/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,206,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/tiered-outputs-to-inputs.jpg,200,0
173.252.80.112,GET,/presentations/logstash-preso-1.0/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/logstashbook.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/nagios-sms6.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/xkcd-perl.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/frontend-response-codes.png,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/tiered-redis-output.jpg,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/css/print/paper.css,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/tiered-redis-input.jpg,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/tiered-redis-input-complete.jpg,200,0
86.76.247.183,GET,/presentations/logstash-preso-1.0/images/tiered-outputs-to-inputs-redis.jpg,200,0
86.76.247.183,GET,/favicon.ico,200,0
107.22.42.225,GET,/favicon.ico,200,0
208.91.156.11,GET,/files/logstash/logstash-1.3.2-monolithic.jar,404,0
198.46.149.143,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
198.46.149.143,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
207.241.237.226,GET,/blog/tags/xulrunner,200,0
83.115.137.249,GET,/presentations/logstash-preso-1.0/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
100.43.83.137,GET,/presentations/logstash-puppetconf-2012/images/sysadvent.png,304,0
83.115.137.249,GET,/favicon.ico,200,0
23.20.83.155,GET,/favicon.ico,200,0
23.20.83.155,GET,/apple-touch-icon.png,404,0
207.241.237.220,GET,/blog/tags/shdh,200,0
66.249.73.135,GET,/blog/rants/forbes-dot-com-sucks.html,200,0
207.241.237.223,GET,/blog/geekery/yahoo-hackday-08.html,200,0
207.241.237.102,GET,/blog/geekery/grok-pattern-predicates,200,0
197.235.139.144,GET,/images/googledotcom.png,200,0
207.241.237.101,GET,/blog/geekery/migration-to-googlecode.html,200,0
107.170.40.199,GET,/?flav=atom,200,0
74.125.176.150,GET,/?flav=rss20,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
207.241.237.221,GET,/blog/tags/shmoocon2007,200,0
66.249.73.135,GET,/presentations/logstash-hmmm/,200,0
109.189.132.223,GET,/projects/xdotool/,200,0
207.241.237.103,GET,/scripts/tagcloud.py,200,0
109.189.132.223,GET,/reset.css,200,0
109.189.132.223,GET,/style2.css,200,0
109.189.132.223,GET,/images/jordan-80.png,200,0
109.189.132.223,GET,/images/web/2009/banner.png,200,0
109.189.132.223,GET,/favicon.ico,200,0
207.241.237.220,GET,/blog/tags/barcampnyc,200,0
207.241.237.103,GET,/blog/geekery/rhapsody-on-linux.html,200,0
207.241.237.220,GET,/blog/tags/fex,200,0
80.57.170.121,GET,/blog/geekery/debugging-java-performance.html,200,0
80.57.170.121,GET,/reset.css,200,0
80.57.170.121,GET,/style2.css,200,0
80.57.170.121,GET,/images/jordan-80.png,200,0
80.57.170.121,GET,/images/web/2009/banner.png,200,0
80.57.170.121,GET,/favicon.ico,200,0
207.241.237.102,GET,/blog/geekery/pull-album-covers-from-amazon.html,200,0
207.241.237.225,GET,/blog/tags/weekof,200,0
207.241.237.223,GET,/blog/rants/the-itunes-model.html,200,0
207.241.237.225,GET,/blog/geekery/non-compiler-caching.html,200,0
157.56.229.247,GET,/blog/tags/eventdb,200,0
209.85.238.199,GET,/?flav=rss20,200,0
207.241.237.227,GET,/blog/geekery/boost-xpressive-testing.html,200,0
207.241.237.227,GET,/projects/pam_captcha/,200,0
66.249.73.135,GET,/blog/tags/logs,200,0
207.241.237.223,GET,/blog/geekery/grok-pattern-autodiscovery,200,0
207.241.237.104,GET,/blog/geekery/session-balancing-across-tomcats-with-apache.html,200,0
207.241.237.223,GET,/blog/tags/xpressive,200,0
207.241.237.226,GET,/blog/geekery/shell-shortcut-hacks.html,200,0
66.249.83.223,GET,/,200,0
66.249.83.223,GET,/favicon.ico,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
91.9.25.91,GET,/projects/xdotool/xdotool.xhtml,200,0
91.9.25.91,GET,/favicon.ico,200,0
94.23.106.234,GET,/presentations/logstash-metrics-sf-2012.10/,200,0
94.23.106.234,GET,/presentations/logstash-metrics-sf-2012.10/,200,0
105.235.218.242,GET,/projects/xdotool/,200,0
105.235.218.242,GET,/images/jordan-80.png,200,0
105.235.218.242,GET,/reset.css,200,0
105.235.218.242,GET,/style2.css,200,0
105.235.218.242,GET,/images/web/2009/banner.png,200,0
71.33.204.157,GET,/articles/dynamic-dns-with-dhcp/,200,0
71.33.204.157,GET,/reset.css,200,0
71.33.204.157,GET,/style2.css,200,0
71.33.204.157,GET,/images/jordan-80.png,200,0
105.235.218.242,GET,/favicon.ico,200,0
71.33.204.157,GET,/images/web/2009/banner.png,200,0
71.33.204.157,GET,/favicon.ico,200,0
207.241.237.221,GET,/blog/tags/boost,200,0
207.241.237.223,GET,/blog/geekery/sparsa2006.html,200,0
207.241.237.227,GET,/blog/tags/hackday06,200,0
207.241.237.220,GET,/blog/tags/sed,200,0
207.241.237.227,GET,/blog/tags/music,200,0
66.249.73.135,GET,/blog/tags/networking,200,0
209.85.238.199,GET,/?flav=atom,200,0
123.125.71.114,GET,/,200,0
69.115.24.125,GET,/projects/xdotool/xdotool.xhtml,200,0
69.115.24.125,GET,/favicon.ico,200,0
220.181.108.171,GET,/,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
207.241.237.225,GET,/blog/geekery/year-in-review-2008.html,200,0
207.241.237.101,GET,/blog/geekery/barcamp-rochester3.html,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
207.241.237.225,GET,/blog/geekery/mysql-prepare-queries-not-cached,200,0
79.114.119.129,GET,/,200,0
208.93.0.48,GET,/?flav=atom,200,0
207.241.237.225,GET,/blog/geekery/grok-pcre-sneak.html,200,0
207.241.237.227,GET,/blog/tags/barcampsf,200,0
207.241.237.103,GET,/blog/tags/xul,200,0
79.164.36.106,GET,/projects/xdotool/xdotool.xhtml,200,0
79.164.36.106,GET,/favicon.ico,200,0
207.241.237.103,GET,/blog/tags/code,200,0
82.127.237.118,GET,/files/wifipencap.sh,200,0
207.241.237.103,GET,/blog/tags/x11,200,0
207.241.237.220,GET,/blog/tags/xlib,200,0
66.249.73.135,GET,/files/xdotool/docs/html/globals.html,304,0
68.180.224.225,GET,/robots.txt,200,0
68.180.224.225,GET,/blog/growing-logstash-value.html,200,0
66.249.73.135,GET,/blog/geekery/tsawm-window-manager-project.html,200,0
54.219.196.51,GET,/blog/tags/puppet?flav=rss20,200,0
68.180.224.225,GET,/projects/grok,301,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
89.136.142.105,GET,/favicon.ico,200,0
89.136.142.105,GET,/favicon.ico,200,0
200.123.214.163,GET,/images/googledotcom.png,200,0
66.249.73.135,GET,/files/xdotool/docs/html/xdo_8h_source.html,304,0
74.125.176.145,GET,/?flav=rss20,200,0
207.241.237.226,GET,/blog/geekery/keynav-0.20100302.html,200,0
83.253.123.163,GET,/projects/xdotool/,200,0
83.253.123.163,GET,/reset.css,200,0
83.253.123.163,GET,/favicon.ico,200,0
83.253.123.163,GET,/style2.css,200,0
83.253.123.163,GET,/images/jordan-80.png,200,0
83.253.123.163,GET,/images/web/2009/banner.png,200,0
178.255.215.71,GET,/robots.txt,200,0
178.255.215.71,GET,/blog/python/pyblosxom_antispam.html,200,0
37.115.113.172,GET,/blog/geekery/ssl-latency.html,200,0
37.115.113.172,GET,/blog/geekery/ssl-latency.html,200,0
37.115.113.172,GET,/blog/geekery/ssl-latency.html,200,0
207.241.237.101,GET,/blog/articles/ppp-over-ssh/main.html,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/projects/tastydrive/tastydrive.py,304,0
207.241.237.103,GET,/blog/tags/nomouse,200,0
157.55.35.45,GET,/articles/dynamic-dns-with-dhcp/,200,0
79.83.255.199,GET,/blog/geekery/bypassing-captive-portals.html,200,0
79.83.255.199,GET,/reset.css,200,0
79.83.255.199,GET,/style2.css,200,0
79.83.255.199,GET,/images/jordan-80.png,200,0
79.83.255.199,GET,/images/web/2009/banner.png,200,0
79.83.255.199,GET,/favicon.ico,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
178.255.215.71,GET,/blog/site/183.html,200,0
66.249.73.185,GET,/files/xmlpresenter/,200,0
208.93.0.48,GET,/?flav=rss20,200,0
208.91.156.11,GET,/files/logstash/logstash-1.3.2-monolithic.jar,404,0
66.249.73.135,GET,/blog/tags/firefox?flav=rss20,200,0
207.241.237.228,GET,/blog/geekery/xdotool-2.20100623.html,200,0
207.241.237.228,GET,/blog/tags/glob,200,0
207.241.237.228,GET,/blog/tags/motherboards,200,0
66.249.73.135,GET,/blog/tags/xlib?page=2,200,0
207.241.237.228,GET,/blog/tags/virtualization,200,0
207.241.237.228,GET,/blog/tags/upgrades,200,0
207.241.237.228,GET,/blog/geekery/fedora-9-subversion-1.5.html,200,0
207.241.237.228,GET,/blog/geekery/firewall-reset-for-testing.html,200,0
207.241.237.228,GET,/projects/kioskweb/demo/keyboard.html,200,0
207.241.237.228,GET,/blog/geekery/222.html,200,0
66.249.73.135,GET,/blog/geekery/sms-traffic-reports.html,200,0
207.241.237.228,GET,/blog/tags/travel,200,0
207.241.237.101,GET,/blog/tags/release?page=2,200,0
207.241.237.228,GET,/blog/tags/shmoocon,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
207.241.237.228,GET,/blog/tags/keyboard,200,0
108.174.55.234,GET,/?flav=rss20,200,0
185.2.138.125,GET,/projects/xdotool/,200,0
185.2.138.125,GET,/reset.css,200,0
185.2.138.125,GET,/favicon.ico,200,0
185.2.138.125,GET,/style2.css,200,0
185.2.138.125,GET,/images/jordan-80.png,200,0
185.2.138.125,GET,/images/web/2009/banner.png,200,0
185.2.138.125,GET,/favicon.ico,200,0
80.118.116.26,GET,/articles/ppp-over-ssh/,200,0
80.118.116.26,GET,/reset.css,200,0
80.118.116.26,GET,/style2.css,200,0
80.118.116.26,GET,/favicon.ico,200,0
80.118.116.26,GET,/images/jordan-80.png,200,0
80.118.116.26,GET,/articles/ppp-over-ssh/pppoverssh.png,200,0
80.118.116.26,GET,/images/web/2009/banner.png,200,0
74.125.19.84,GET,/?flav=rss20,200,0
173.232.105.27,GET,/,200,0
173.232.105.27,GET,/articles/ssh-security/,200,0
66.249.73.135,GET,/blog/tags/databases,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
207.241.237.102,GET,/blog/geekery/grok-1.20101030.html,200,0
178.255.215.83,GET,/projects/pam_captcha,301,0
178.255.215.83,GET,/projects/pam_captcha/,200,0
178.255.215.83,GET,/projects/pam_captcha,301,0
178.255.215.83,GET,/projects/pam_captcha/,200,0
68.180.224.225,GET,/scripts/xinitrc,200,0
180.76.5.144,GET,/blog/tools/week-of-unix-pipe-friendly-tools.html?commentlimit=0,200,0
107.170.41.69,GET,/?flav=atom,200,0
66.249.73.135,GET,/blog/tags/pipe,200,0
83.222.46.173,GET,/presentations/logstash-scale11x/images/logstash.png,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
88.134.8.254,GET,/favicon.ico,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
83.105.90.45,GET,/projects/xdotool/,200,0
83.105.90.45,GET,/reset.css,200,0
83.105.90.45,GET,/style2.css,200,0
83.105.90.45,GET,/images/jordan-80.png,200,0
83.105.90.45,GET,/images/web/2009/banner.png,200,0
83.105.90.45,GET,/favicon.ico,200,0
208.115.111.72,GET,/robots.txt,200,0
208.115.111.72,GET,/robots.txt,200,0
198.46.149.143,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
198.46.149.143,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
66.249.81.91,GET,/favicon.ico,200,0
66.249.73.135,GET,/blog/tags/service%20providers,200,0
66.249.73.135,GET,/?flav=rss20,200,0
27.159.203.227,GET,/,200,0
27.159.203.227,GET,/blog/geekery/installing-windows-8-consumer-preview.html,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/misc/Title.php.txt,500,1
69.171.237.10,GET,/presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif,404,1
69.171.237.9,GET,/presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif,404,1
178.255.215.71,GET,/blog/tags/ruby,200,0
131.253.24.32,GET,/blog/geekery/fpm.html,200,0
131.253.24.32,GET,/reset.css,200,0
131.253.24.32,GET,/style2.css,200,0
86.130.160.107,GET,/projects/xdotool/xdotool.xhtml,200,0
86.130.160.107,GET,/favicon.ico,200,0
209.85.238.199,GET,/blog/tags/firefox?flav=rss20,200,0
178.48.154.212,HEAD,/blog,200,0
207.241.237.223,GET,/blog/articles/week-of-unix-tools/day-1-sed.html,200,0
66.249.73.135,GET,/?flav=atom,200,0
180.153.236.122,GET,/articles/ssh-security/,200,0
207.241.237.225,GET,/blog/articles/week-of-unix-tools/main.html,200,0
41.99.29.14,GET,/images/googledotcom.png,200,0
74.125.19.82,GET,/?flav=rss20,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/blog/articles/week-of-unix-tools/day-4-data-sources.html,200,0
84.60.79.43,GET,/blog/geekery/shebang-fix.html,200,0
84.60.79.43,GET,/reset.css,200,0
84.60.79.43,GET,/style2.css,200,0
84.60.79.43,GET,/images/jordan-80.png,200,0
84.60.79.43,GET,/images/web/2009/banner.png,200,0
84.60.79.43,GET,/favicon.ico,200,0
98.202.182.168,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
66.249.73.135,GET,/blog/tags/ewmh,200,0
71.191.158.163,GET,/projects/xdotool/,200,0
71.191.158.163,GET,/reset.css,200,0
71.191.158.163,GET,/style2.css,200,0
71.191.158.163,GET,/images/jordan-80.png,200,0
54.219.33.174,GET,/?flav=atom,200,0
71.191.158.163,GET,/images/web/2009/banner.png,200,0
71.191.158.163,GET,/favicon.ico,200,0
180.76.6.150,GET,/blog/articles/week-of-unix-tools/day-5-xargs.html,200,0
207.241.237.227,GET,/blog/articles/week-of-unix-tools/day-3-awk.html,200,0
37.137.150.253,GET,/images/googledotcom.png,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
108.170.215.93,GET,/,200,0
108.170.215.93,GET,/reset.css,200,0
108.170.215.93,GET,/style2.css,200,0
108.170.215.93,GET,/images/jordan-80.png,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
178.255.215.71,GET,/scripts/grok-py-test/main.py,304,0
208.91.156.11,GET,/files/logstash/logstash-1.3.2-monolithic.jar,404,0
207.241.237.223,GET,/blog/articles/week-of-unix-tools/day-5-xargs.html,200,0
84.75.200.115,GET,/articles/ppp-over-ssh/,200,0
84.75.200.115,GET,/reset.css,200,0
84.75.200.115,GET,/style2.css,200,0
84.75.200.115,GET,/favicon.ico,200,0
84.75.200.115,GET,/images/jordan-80.png,200,0
84.75.200.115,GET,/articles/ppp-over-ssh/pppoverssh.png,200,0
84.75.200.115,GET,/images/web/2009/banner.png,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
78.157.154.210,GET,/files/xdotool/docs/,200,0
78.157.154.210,GET,/icons/blank.gif,200,0
78.157.154.210,GET,/icons/back.gif,200,0
78.157.154.210,GET,/icons/folder.gif,200,0
78.157.154.210,GET,/favicon.ico,200,0
78.157.154.210,GET,/files/xdotool/docs/html/,200,0
78.157.154.210,GET,/files/xdotool/docs/html/tabs.css,200,0
78.157.154.210,GET,/files/xdotool/docs/html/search/search.css,200,0
78.157.154.210,GET,/files/xdotool/docs/html/search/search.js,200,0
78.157.154.210,GET,/files/xdotool/docs/html/doxygen.css,200,0
78.157.154.210,GET,/files/xdotool/docs/html/search/search.png,200,0
78.157.154.210,GET,/files/xdotool/docs/html/search/close.png,200,0
78.157.154.210,GET,/files/xdotool/docs/html/doxygen.png,200,0
78.157.154.210,GET,/files/xdotool/docs/html/tab_b.gif,200,0
78.157.154.210,GET,/files/xdotool/docs/html/tab_r.gif,200,0
78.157.154.210,GET,/files/xdotool/docs/html/tab_l.gif,200,0
78.157.154.210,GET,/files/xdotool/docs/html/xdo_8h.html,200,0
178.255.215.83,GET,/blog/2007/Jan/27,200,0
178.255.215.83,GET,/blog/2007/May/27,200,0
66.249.73.135,GET,/blog/tags/pam_captcha,200,0
207.241.237.101,GET,/robots.txt,200,0
207.241.237.101,GET,/blog/articles/week-of-unix-tools/day-2-cut-and-paste.html,200,0
157.55.32.109,GET,/blog/2006/Dec/19,200,0
66.249.73.135,GET,/,200,0
69.160.56.236,GET,/blog/rants/forbes-dot-com-sucks.html,200,0
69.160.56.236,GET,/blog/rants/forbes-dot-com-sucks.html,200,0
209.85.238.199,GET,/?flav=atom,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
86.130.160.107,GET,/projects/xdotool/,200,0
86.130.160.107,GET,/reset.css,200,0
86.130.160.107,GET,/style2.css,200,0
86.130.160.107,GET,/images/jordan-80.png,200,0
86.130.160.107,GET,/images/web/2009/banner.png,200,0
209.85.238.199,GET,/?flav=rss20,200,0
66.249.73.135,GET,/blog/geekery/python-cgrok-bindings-2.html,200,0
74.125.40.21,GET,/?flav=rss20,200,0
114.69.226.80,GET,/articles/dynamic-dns-with-dhcp/,200,0
114.69.226.80,GET,/reset.css,200,0
114.69.226.80,GET,/style2.css,200,0
114.69.226.80,GET,/images/jordan-80.png,200,0
114.69.226.80,GET,/images/web/2009/banner.png,200,0
114.69.226.80,GET,/favicon.ico,200,0
200.50.183.132,GET,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,200,0
95.234.214.194,GET,/images/googledotcom.png,200,0
216.14.102.16,HEAD,/projects/fex/,200,0
46.28.105.80,GET,/wordpress/wp-admin/,404,0
86.130.160.107,GET,/projects/xdotool,301,0
86.130.160.107,GET,/projects/xdotool/,200,0
180.76.5.74,GET,/blog/tools/week-of-unix-pipe-friendly-tools.html,200,0
96.127.213.6,GET,/projects/xdotool/xdotool.xhtml,200,0
96.127.213.6,GET,/favicon.ico,200,0
187.60.96.7,GET,/,200,0
187.60.96.7,GET,/blog/geekery/installing-windows-8-consumer-preview.html,200,0
180.76.5.214,GET,/images/logstash_OSCON.pdf,304,0
180.76.6.53,GET,/robots.txt,200,0
209.85.238.199,GET,/test.xml,200,0
94.228.34.233,GET,/resume.xml,304,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/blog/tags/flex,200,0
198.148.112.117,GET,/presentations/logstash-1/,200,0
198.148.112.117,GET,/presentations/logstash-1/,200,0
62.245.76.5,GET,/projects/xdotool/xdotool.xhtml,200,0
62.245.76.5,GET,/favicon.ico,200,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
91.236.75.25,GET,/,200,0
82.38.225.83,GET,/images/pimp.png,200,0
199.102.67.16,GET,/blog/wp-admin/,404,0
107.170.40.200,GET,/?flav=atom,200,0
46.120.130.221,GET,/favicon.ico,200,0
66.249.73.185,GET,/presentations/puppet-presentation/puppet-at-loggly.html,304,0
68.180.224.225,GET,/blog/productivity/pyblosxom-plugins-1.3-out-finally.html,200,0
178.137.95.70,GET,/blog/geekery/jquery-formfill-v1.html,200,0
66.249.73.135,GET,/blog/geekery/xdotool-2.20100818.html,200,0
66.249.73.185,GET,/presentations/logstash-puppetconf-2012/images/apache-negative-duration.png,304,0
54.219.246.6,GET,/?flav=rss20,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/blog/tags/kyocera,200,0
99.158.0.150,GET,/articles/dynamic-dns-with-dhcp/,200,0
99.158.0.150,GET,/reset.css,200,0
99.158.0.150,GET,/style2.css,200,0
99.158.0.150,GET,/images/jordan-80.png,200,0
99.158.0.150,GET,/images/web/2009/banner.png,200,0
99.158.0.150,GET,/favicon.ico,200,0
195.242.218.133,GET,/blog/geekery/ssl-latency.html,200,0
195.242.218.133,GET,/blog/geekery/ssl-latency.html,200,0
195.242.218.133,GET,/blog/geekery/ssl-latency.html,200,0
180.235.148.243,GET,/images/googledotcom.png,200,0
79.116.60.76,GET,/images/logstash_OSCON.pdf,200,0
78.73.74.252,GET,/images/ec2_m1large_cost.png,200,0
180.76.6.28,GET,/blog/articles/dynamic-dns-with-dhcp/,200,0
74.125.40.18,GET,/?flav=rss20,200,0
66.249.73.135,GET,/blog/tags/embedding,200,0
83.253.123.163,GET,/projects/xdotool/xdotool.xhtml,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
209.17.114.78,GET,/presentations/logstash-1/file/logstash-roadmap/kibana.png,200,0
195.44.196.178,GET,/blog/geekery/ssl-latency.html,200,0
195.44.196.178,GET,/reset.css,200,0
195.44.196.178,GET,/style2.css,200,0
195.44.196.178,GET,/images/jordan-80.png,200,0
195.44.196.178,GET,/images/web/2009/banner.png,200,0
195.44.196.178,GET,/favicon.ico,200,0
87.219.103.122,GET,/projects/xdotool/xdotool.xhtml,200,0
87.219.103.122,GET,/favicon.ico,200,0
95.222.193.200,GET,/favicon.ico,200,0
199.189.248.95,GET,/wp-admin/,404,0
54.242.155.74,GET,/presentations/,200,0
198.46.149.143,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
198.46.149.143,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,200,0
81.56.9.191,GET,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,200,0
81.56.9.191,GET,/favicon.ico,200,0
108.171.116.194,GET,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
108.171.116.194,GET,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
66.249.73.135,GET,/blog/tags/libpcre,200,0
108.171.116.194,GET,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
108.171.116.194,GET,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
108.171.116.194,GET,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
108.171.116.194,GET,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
208.91.156.11,GET,/files/logstash/logstash-1.3.2-monolithic.jar,404,0
50.16.19.13,GET,/blog/tags/puppet?flav=rss20,200,0
108.171.116.194,GET,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
108.171.116.194,GET,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
108.171.116.194,GET,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),200,0
69.234.185.154,GET,/articles/dynamic-dns-with-dhcp/,200,0
69.234.185.154,GET,/reset.css,200,0
69.234.185.154,GET,/style2.css,200,0
69.234.185.154,GET,/favicon.ico,200,0
69.234.185.154,GET,/images/jordan-80.png,200,0
69.234.185.154,GET,/images/web/2009/banner.png,200,0
46.105.14.53,GET,/blog/tags/puppet?flav=rss20,200,0
66.249.73.135,GET,/blog/tags/fix,200,0
86.220.101.19,GET,/presentations/logstash-puppetconf-2012/,200,0
